Ux,Uy,p,CellID
0.982363,-0.175966,0.222304,346
0.956943,-0.162552,0.227287,347
0.92812,-0.38287,0.150568,348
1.36363,-0.356425,-0.173184,349
0.876208,-0.371781,-0.0888834,350
1.01113,0.0256667,0.0299533,351
0.848657,-0.140074,-0.0147992,352
0.636927,0.0106449,0.0462679,353
0.962861,0.369774,-0.0608352,354
1.23981,0.145293,0.0406184,355
1.07465,-0.177718,0.0767898,356
1.04702,-0.36968,0.0422624,357
1.21459,-0.0822161,0.0755068,358
1.22589,0.211836,0.07692,359
1.30538,0.0521143,0.0445784,360
1.05138,0.15471,0.0366461,361
0.934015,-0.0849353,0.0548882,362
0.635398,-0.0388316,0.0670626,363
0.813079,-0.150318,0.103737,364
1.19805,-0.105344,0.111047,365
1.28537,-0.184985,0.133915,366
1.21995,-0.162818,0.144035,367
1.06032,-0.165538,0.160604,368
0.96723,-0.170144,0.174196,369
0.956555,-0.221135,0.18463,370
0.947854,-0.23566,0.193873,371
0.95408,-0.23667,0.202629,372
0.957284,-0.225353,0.210742,373
0.939966,-0.21001,0.218182,374
0.91411,-0.194249,0.224688,375
0.885407,-0.179927,0.230123,376
0.987519,-0.596429,0.151267,377
1.32076,0.319686,-0.13861,378
0.88535,-0.0664631,-0.0889469,379
0.985941,-0.127704,0.0234753,380
0.844875,0.0279416,-0.0334244,381
0.576657,0.0116098,0.00633975,382
0.965504,0.0773368,-0.0705901,383
1.33499,-0.103911,0.00277831,384
1.17398,-0.146068,0.0583577,385
1.02942,-0.327342,0.038306,386
1.03203,-0.044832,0.0686677,387
1.18839,0.154429,0.057667,388
1.30914,0.127904,0.0508923,389
1.10432,0.177607,0.055946,390
1.01536,0.0170015,0.0677283,391
0.699309,0.0173257,0.0764944,392
0.849284,-0.146078,0.109355,393
1.21586,-0.104674,0.112221,394
1.3047,-0.152553,0.128677,395
1.21706,-0.125726,0.13565,396
1.06708,-0.139616,0.152892,397
1.0408,-0.141671,0.167984,398
1.04603,-0.181704,0.181774,399
1.00231,-0.188529,0.192499,400
0.966768,-0.19433,0.203476,401
0.936478,-0.184922,0.21287,402
0.90153,-0.176662,0.221022,403
0.869793,-0.167805,0.228081,404
0.840493,-0.16062,0.234199,405
0.992109,-0.640482,0.134882,406
1.23222,0.722725,-0.0895233,407
0.986723,0.170518,-0.0477146,408
0.967012,-0.0896521,0.0169482,409
0.816906,0.258652,-0.0399366,410
0.609323,0.0624629,0.0126103,411
1.00375,-0.199818,-0.0381909,412
1.33297,-0.248562,-0.000312911,413
1.18527,-0.131028,0.0398774,414
1.00899,-0.166825,0.0337925,415
0.938551,-0.0506479,0.0424503,416
1.15655,0.015313,0.0278742,417
1.29289,0.0907693,0.0516263,418
1.13891,0.0881946,0.0720284,419
1.04487,0.048808,0.0803368,420
0.784781,0.0585076,0.0874473,421
0.906802,-0.132787,0.106272,422
1.21419,-0.0872956,0.108248,423
1.29995,-0.123551,0.125278,424
1.21733,-0.0941856,0.135126,425
1.08245,-0.130437,0.1535,426
1.06862,-0.153078,0.167978,427
1.04025,-0.167739,0.180242,428
0.975385,-0.154753,0.190681,429
0.924658,-0.155661,0.201712,430
0.897456,-0.147749,0.212598,431
0.87185,-0.142408,0.222933,432
0.846151,-0.136869,0.232062,433
0.823995,-0.134862,0.239974,434
0.985895,-0.521078,0.112852,435
1.1438,0.613077,-0.057744,436
1.09006,0.285825,-0.0273719,437
0.934267,0.0662222,0.0217302,438
0.799155,0.453999,-0.0350725,439
0.708959,0.126637,0.0379581,440
1.06272,-0.365211,-0.00338136,441
1.29341,-0.244988,0.0147035,442
1.15455,-0.179616,0.0287443,443
0.996539,-0.0475985,0.0325947,444
0.929129,-0.13195,0.0296651,445
1.12271,-0.112606,0.0182372,446
1.26929,-0.0296112,0.049651,447
1.13925,-0.00786241,0.079167,448
1.02542,0.0305464,0.0843639,449
0.869136,0.0575239,0.0879815,450
