Ux,Uy
1.183080,-0.080541
1.150620,-0.041419
1.124440,-0.008603
1.104950,0.018254
1.090860,0.039625
1.081470,0.054846
1.075400,0.064952
1.071660,0.069606
1.068900,0.070931
1.066410,0.068419
1.063800,0.063573
1.060610,0.057563
1.056710,0.049785
1.052530,0.041985
1.048090,0.033932
1.043630,0.026043
1.039570,0.017905
1.036680,0.011048
1.034700,0.003177
0.443272,-0.021269
0.566303,-0.086984
0.721988,-0.165647
0.929124,-0.251489
1.234540,-0.309515
1.495190,-0.293281
1.485940,-0.262182
1.355870,-0.230307
1.261760,-0.186596
1.207670,-0.137493
1.169910,-0.090409
1.140240,-0.048654
1.116670,-0.013246
1.099310,0.015172
1.087190,0.038051
1.079380,0.054399
1.074270,0.064917
1.070980,0.070486
1.068850,0.071400
1.067040,0.069274
1.064590,0.064396
1.061460,0.057814
1.057550,0.049992
1.053210,0.041976
1.048800,0.033937
1.043820,0.026024
1.039890,0.017907
1.037240,0.011054
1.035200,0.003177
0.507183,-0.072338
0.635425,-0.135759
0.790921,-0.208846
0.983144,-0.286651
1.251280,-0.341473
1.478530,-0.330833
1.466100,-0.291214
1.337990,-0.251203
1.241960,-0.202911
1.189730,-0.150316
1.155350,-0.099698
1.128970,-0.055472
1.108470,-0.017657
1.093500,0.013080
1.083100,0.037084
1.076680,0.053761
1.072960,0.065220
1.070720,0.070490
1.069030,0.071536
1.067290,0.069209
1.065050,0.064441
1.062100,0.057460
1.058170,0.049654
1.053640,0.041979
1.049390,0.033924
1.044650,0.026019
1.040300,0.017908
1.037340,0.011049
1.035290,0.003175
0.571566,-0.129069
0.702591,-0.189703
0.854853,-0.256721
1.033700,-0.325766
1.268750,-0.374885
1.461370,-0.365644
1.441450,-0.320368
1.316960,-0.270335
1.220320,-0.218196
1.170060,-0.162283
1.139360,-0.108462
1.116650,-0.061271
1.099110,-0.021121
1.086890,0.010991
1.078720,0.036019
1.074050,0.053747
1.071380,0.065139
1.070290,0.071011
1.069140,0.072327
1.067990,0.069837
1.065880,0.064675
1.062880,0.057702
1.058900,0.049899
1.054500,0.041983
1.049830,0.033909
1.044890,0.025989
1.041000,0.017922
1.038110,0.011070
1.035930,0.003172
0.636458,-0.189962
0.766535,-0.247143
0.914090,-0.306610
1.078910,-0.366748
1.283840,-0.408767
1.442450,-0.397972
1.411410,-0.347876
1.291070,-0.287153
1.196440,-0.231647
1.148550,-0.171924
1.121870,-0.115359
1.103210,-0.066754
1.089150,-0.024232
1.079970,0.009717
1.074130,0.035380
1.071230,0.053626
1.070010,0.065404
1.069410,0.071464
1.069460,0.072809
1.068420,0.070054
1.066340,0.065496
1.063690,0.058316
1.059710,0.050447
1.055010,0.041986
1.050550,0.033917
1.045750,0.025954
1.041330,0.017931
1.038140,0.011080
1.036050,0.003163
0.700006,-0.253102
0.826281,-0.305501
0.966385,-0.357873
1.118830,-0.408083
1.295800,-0.441693
1.421190,-0.426257
1.376520,-0.371809
1.261620,-0.302696
1.170420,-0.242678
1.125170,-0.179832
1.103140,-0.121775
1.088800,-0.070349
1.078560,-0.026938
1.072520,0.008289
1.069040,0.035230
1.068030,0.054007
1.068150,0.066193
1.069100,0.071885
1.069300,0.073256
1.068700,0.070796
1.067150,0.065456
1.064200,0.058550
1.060210,0.050743
1.055920,0.041964
1.051110,0.033915
1.046090,0.025975
1.042050,0.017938
1.038760,0.011067
1.036370,0.003162
0.760915,-0.317113
0.880708,-0.364047
1.012430,-0.408422
1.151510,-0.448483
1.301900,-0.472332
1.396190,-0.450204
1.337040,-0.391574
1.227220,-0.315299
1.141860,-0.251134
1.100520,-0.186411
1.083260,-0.125939
1.073560,-0.072629
1.067370,-0.027741
1.064420,0.008054
1.064060,0.035243
1.065010,0.054669
1.066550,0.067459
1.068160,0.073006
1.069480,0.074125
1.069460,0.071279
1.067890,0.065727
1.065210,0.058870
1.061280,0.050835
1.056470,0.041972
1.051680,0.033875
1.046880,0.025982
1.042500,0.017925
1.039020,0.011049
1.037030,0.003155
0.818359,-0.379618
0.929279,-0.420733
1.050240,-0.457180
1.176430,-0.486868
1.301670,-0.500090
1.366450,-0.469213
1.294080,-0.406673
1.189370,-0.325070
1.111350,-0.256566
1.074370,-0.190055
1.061710,-0.128689
1.057220,-0.073900
1.055370,-0.027656
1.056200,0.008671
1.058350,0.036468
1.061610,0.055928
1.065100,0.068500
1.068010,0.073672
1.069430,0.075162
1.069920,0.071502
1.068840,0.066556
1.066160,0.058468
1.062150,0.050864
1.057390,0.042001
1.052490,0.033948
1.047470,0.025964
1.042740,0.017933
1.039450,0.011022
1.037150,0.003147
0.870962,-0.439096
0.971114,-0.474121
1.080400,-0.502609
1.192120,-0.521676
1.292660,-0.522731
1.331350,-0.482917
1.247210,-0.415484
1.147390,-0.330471
1.078170,-0.259078
1.047050,-0.191191
1.039880,-0.128419
1.040090,-0.073519
1.042830,-0.027189
1.047330,0.010328
1.052670,0.038180
1.058080,0.057950
1.063210,0.069768
1.067170,0.075310
1.069900,0.076320
1.070710,0.072777
1.069680,0.066379
1.067160,0.058826
1.063150,0.050827
1.058180,0.041961
1.053100,0.033773
1.047930,0.026065
1.043540,0.017875
1.040170,0.011019
1.037990,0.003162
0.918086,-0.492765
1.005730,-0.521185
1.101420,-0.541674
1.197190,-0.550071
1.274720,-0.539074
1.289890,-0.490122
1.197890,-0.418225
1.102970,-0.332338
1.043670,-0.257793
1.018460,-0.189252
1.016570,-0.126720
1.022310,-0.071428
1.029720,-0.024789
1.038150,0.012277
1.046860,0.041095
1.054790,0.060218
1.061880,0.071861
1.066890,0.076779
1.069980,0.077403
1.071470,0.073435
1.070570,0.067085
1.068300,0.059467
1.064170,0.050806
1.059150,0.041929
1.053740,0.034175
1.048700,0.025841
1.043670,0.017921
1.040410,0.011033
1.037960,0.003165
0.958611,-0.537628
1.032420,-0.560367
1.113290,-0.573148
1.191870,-0.571035
1.246950,-0.547751
1.242450,-0.490080
1.145900,-0.414802
1.056250,-0.330354
1.006860,-0.254055
0.989098,-0.185205
0.992756,-0.122476
1.004150,-0.066542
1.016550,-0.020776
1.028680,0.016191
1.040520,0.043674
1.051140,0.062480
1.060050,0.073785
1.066380,0.078309
1.070580,0.078776
1.072200,0.073916
1.071450,0.067251
1.068930,0.059675
1.065010,0.050795
1.059960,0.041905
1.054690,0.033705
1.049280,0.026209
1.044660,0.017750
1.041320,0.011044
1.038750,0.003146
0.992767,-0.571437
1.052020,-0.588724
1.115530,-0.593758
1.175310,-0.581958
1.209510,-0.547707
1.189030,-0.483148
1.093200,-0.405881
1.008930,-0.324439
0.968943,-0.247744
0.958423,-0.177619
0.968324,-0.115412
0.985385,-0.060794
1.003160,-0.014815
1.019310,0.021178
1.034800,0.047922
1.047730,0.066001
1.058550,0.076407
1.065970,0.080409
1.070830,0.079420
1.073150,0.074750
1.072640,0.068221
1.070110,0.059961
1.066240,0.050774
1.060770,0.041859
1.055290,0.033133
1.049830,0.025748
1.044980,0.018142
1.041470,0.011032
1.038820,0.003127
1.020380,-0.591741
1.063440,-0.602803
1.108750,-0.601599
1.148690,-0.581353
1.164000,-0.538391
1.131370,-0.469384
1.039650,-0.391382
0.961139,-0.313955
0.929347,-0.237831
0.926976,-0.167657
0.943768,-0.105452
0.966745,-0.052073
0.989321,-0.007343
1.009900,0.026718
1.028620,0.052482
1.044430,0.069899
1.057030,0.079221
1.065920,0.082317
1.071510,0.081107
1.074030,0.075782
1.073570,0.068396
1.071000,0.059600
1.066990,0.050783
1.061720,0.041837
1.056250,0.032902
1.050690,0.025160
1.045780,0.017672
1.042220,0.011086
1.039650,0.003100
1.040260,-0.596742
1.067690,-0.602516
1.094170,-0.595309
1.113630,-0.569499
1.111890,-0.520773
1.071080,-0.450385
0.986723,-0.372916
0.913986,-0.298940
0.889401,-0.224745
0.894470,-0.155926
0.918390,-0.093667
0.947959,-0.040868
0.976210,0.001142
1.000730,0.034818
1.022650,0.058801
1.041120,0.074868
1.055880,0.082726
1.065530,0.084813
1.072050,0.082486
1.075350,0.076886
1.074890,0.069299
1.072500,0.060101
1.068170,0.050832
1.062660,0.041811
1.057060,0.032915
1.051160,0.024892
1.046310,0.017139
1.042700,0.010897
1.039730,0.003079
1.053350,-0.585513
1.064330,-0.586574
1.072640,-0.574717
1.073240,-0.545405
1.056230,-0.494351
1.009690,-0.425327
0.932964,-0.350316
0.867236,-0.279703
0.849112,-0.208016
0.861893,-0.140521
0.892825,-0.079563
0.929509,-0.028138
0.962579,0.012424
0.991679,0.043821
1.017520,0.065593
1.038140,0.079708
1.054750,0.086909
1.065870,0.087858
1.073060,0.084039
1.076270,0.077905
1.076240,0.069465
1.073540,0.060673
1.069110,0.050825
1.063710,0.041892
1.057810,0.032737
1.052110,0.024912
1.046670,0.016957
1.042950,0.011270
1.040620,0.003044
1.059140,-0.558284
1.055590,-0.555645
1.046810,-0.540933
1.029580,-0.509568
0.999524,-0.459148
0.949571,-0.393489
0.881476,-0.322818
0.821492,-0.256720
0.809264,-0.187216
0.829040,-0.122855
0.866672,-0.062741
0.911030,-0.012238
0.950024,0.025659
0.983531,0.053688
1.012270,0.074152
1.035740,0.085733
1.053910,0.091147
1.066460,0.091010
1.073940,0.086015
1.077840,0.079148
1.077610,0.070320
1.075220,0.060868
1.070590,0.050811
1.064660,0.041750
1.058680,0.033148
1.052600,0.024725
1.047510,0.016979
1.043740,0.010713
1.040720,0.003024
1.058790,-0.516404
1.041860,-0.510385
1.017220,-0.493570
0.985215,-0.462672
0.944229,-0.415190
0.892034,-0.355397
0.831167,-0.290737
0.777133,-0.229650
0.769281,-0.163067
0.796899,-0.101417
0.840658,-0.044036
0.892662,0.005020
0.937633,0.040511
0.975582,0.065901
1.007930,0.083147
1.033580,0.093070
1.053490,0.095494
1.066830,0.094445
1.075530,0.088253
1.079180,0.079853
1.079230,0.070721
1.076240,0.060794
1.071700,0.050798
1.065920,0.042127
1.059580,0.032568
1.053550,0.025075
1.047810,0.016801
1.043850,0.010175
1.041610,0.003018
1.051670,-0.461584
1.023900,-0.452834
0.986919,-0.434941
0.942585,-0.405970
0.892945,-0.362901
0.839044,-0.309954
0.785230,-0.252097
0.734550,-0.196681
0.730145,-0.134918
0.765120,-0.075148
0.815032,-0.022953
0.874466,0.024762
0.926788,0.057930
0.969250,0.079482
1.003970,0.093267
1.032170,0.100032
1.053670,0.101323
1.068410,0.097497
1.077160,0.089988
1.080880,0.081553
1.080720,0.071000
1.078050,0.060969
1.073070,0.050871
1.066770,0.041573
1.060510,0.032037
1.054210,0.024543
1.048900,0.017208
1.044900,0.010002
1.041680,0.003008
1.039380,-0.396359
1.002950,-0.385304
0.956731,-0.366927
0.902656,-0.340181
0.846722,-0.302089
0.791188,-0.257175
0.742480,-0.206679
0.695811,-0.158408
0.692098,-0.103510
0.735387,-0.045269
0.790862,0.000702
0.856382,0.046202
0.916119,0.076725
0.963298,0.094795
1.001350,0.105280
1.031600,0.108340
1.054190,0.107195
1.069440,0.101086
1.078730,0.092684
1.082910,0.083048
1.082570,0.072292
1.079510,0.060560
1.074420,0.050736
1.068090,0.040873
1.061470,0.031689
1.055130,0.023857
1.049510,0.016574
1.045180,0.009962
1.042600,0.002993
1.020810,-0.324905
0.978821,-0.311516
0.926532,-0.292962
0.865926,-0.268158
0.805818,-0.235094
0.749862,-0.196598
0.704956,-0.153539
0.661838,-0.112663
0.655876,-0.066429
0.705919,-0.011201
0.767755,0.029314
0.839366,0.069798
0.907258,0.097464
0.959323,0.111640
0.999942,0.117292
1.031690,0.117803
1.055840,0.112810
1.071850,0.105218
1.081040,0.095489
1.084700,0.084358
1.084560,0.072622
1.081320,0.061214
1.075900,0.051077
1.069100,0.041092
1.062450,0.032151
1.055850,0.024131
1.050030,0.016085
1.046050,0.009965
1.042710,0.002971
0.996177,-0.250814
0.952372,-0.235116
0.896926,-0.215719
0.832574,-0.192172
0.769726,-0.163892
0.713160,-0.131353
0.672092,-0.094883
0.633238,-0.059806
0.624326,-0.023407
0.678637,0.025366
0.748352,0.061872
0.824034,0.094639
0.898756,0.119323
0.956212,0.129826
0.999590,0.131000
1.033300,0.127040
1.057670,0.119760
1.073990,0.109346
1.083430,0.097427
1.087330,0.085018
1.086900,0.073329
1.083050,0.061675
1.077330,0.050373
1.070610,0.040423
1.063470,0.031405
1.056670,0.023556
1.050960,0.015794
1.046540,0.009780
1.043670,0.002956
0.965102,-0.177014
0.921510,-0.158848
0.865417,-0.138262
0.800870,-0.115774
0.738411,-0.090110
0.682060,-0.062476
0.643005,-0.031514
0.609320,-0.001136
0.597408,0.025331
0.652494,0.065847
0.730898,0.098699
0.811050,0.123301
0.891903,0.143540
0.955132,0.149223
1.001040,0.145348
1.035420,0.137224
1.060700,0.126398
1.077110,0.113740
1.086460,0.100121
1.089910,0.086650
1.088780,0.074032
1.085020,0.062213
1.079170,0.049903
1.071760,0.039709
1.064540,0.031258
1.057310,0.022907
1.051360,0.016201
1.046960,0.010148
1.043810,0.002918
0.928109,-0.105270
0.887378,-0.084639
0.833640,-0.062657
0.770723,-0.039870
0.709243,-0.015988
0.654681,0.008222
0.617014,0.034123
0.588945,0.061020
0.577482,0.080913
0.630604,0.110414
0.717200,0.139169
0.801673,0.154634
0.887104,0.168242
0.955964,0.169223
1.003910,0.160655
1.039340,0.147344
1.064580,0.133009
1.081010,0.117503
1.089720,0.102732
1.092690,0.088161
1.091610,0.073743
1.087070,0.061530
1.080730,0.049621
1.073100,0.039994
1.065630,0.030439
1.058450,0.023184
1.052240,0.015562
1.047820,0.009441
1.044810,0.002903
0.885050,-0.037359
0.847443,-0.014067
0.798400,0.009621
0.739909,0.033555
0.681178,0.057495
0.629325,0.080118
0.594200,0.102421
0.571823,0.124732
0.563362,0.140234
0.612802,0.158693
0.705811,0.182470
0.796576,0.189965
0.885001,0.194217
0.958464,0.190938
1.009280,0.176601
1.044480,0.158890
1.069380,0.140575
1.085090,0.122678
1.093400,0.105255
1.096190,0.089155
1.094050,0.074303
1.089440,0.061109
1.082610,0.049977
1.074630,0.039162
1.066820,0.029826
1.059240,0.022563
1.052710,0.015124
1.048020,0.008901
1.044930,0.002909
0.835580,0.023789
0.801695,0.049895
0.757933,0.076628
0.705538,0.103160
0.652816,0.128091
0.606030,0.151871
0.574440,0.172128
0.556936,0.191211
0.554315,0.203163
0.600902,0.211292
0.698096,0.227613
0.796137,0.228518
0.886384,0.222183
0.963826,0.212179
1.016230,0.191936
1.051480,0.169426
1.075470,0.147137
1.090620,0.126532
1.097770,0.106750
1.099550,0.090639
1.097380,0.074862
1.091410,0.060828
1.084310,0.049144
1.075930,0.038866
1.067950,0.029965
1.060360,0.021912
1.053630,0.014851
1.049030,0.008835
1.045910,0.002890
0.778287,0.077963
0.748859,0.107233
0.711703,0.137985
0.666881,0.167920
0.621133,0.196030
0.580948,0.220946
0.555750,0.241910
0.544831,0.258331
0.549540,0.267610
0.595376,0.267887
0.693824,0.274355
0.800439,0.269152
0.892627,0.252108
0.971602,0.233984
1.026200,0.208685
1.060140,0.181145
1.082640,0.154368
1.096410,0.130184
1.102500,0.109748
1.103130,0.090924
1.100110,0.074812
1.094140,0.061101
1.086090,0.048911
1.077700,0.038472
1.069320,0.029654
1.061230,0.022163
1.054210,0.015203
1.049520,0.008723
1.046050,0.002916
0.711721,0.121919
0.687335,0.155490
0.656805,0.190686
0.621006,0.225642
0.585348,0.258188
0.554174,0.286319
0.536581,0.308145
0.533423,0.324110
0.547516,0.331304
0.596357,0.326206
0.695136,0.321605
0.809252,0.309899
0.903598,0.282260
0.982902,0.255529
1.037500,0.224047
1.070820,0.190913
1.091540,0.160747
1.103100,0.134341
1.107730,0.111822
1.107640,0.091717
1.103520,0.075166
1.096310,0.060177
1.088070,0.048335
1.079030,0.037227
1.070150,0.028374
1.062030,0.021303
1.055180,0.014359
1.050050,0.009061
1.047080,0.002763
0.634468,0.157319
0.615104,0.194620
0.592126,0.234261
0.566009,0.274307
0.541526,0.311731
0.522995,0.344663
0.516671,0.369574
0.523656,0.385038
0.547298,0.390525
0.602958,0.383649
0.701838,0.369521
0.823128,0.351163
0.920428,0.313746
0.997698,0.276383
1.052410,0.239498
1.083400,0.201625
1.101120,0.167511
1.110650,0.138193
1.113680,0.112968
1.111770,0.092194
1.106690,0.074369
1.099130,0.059935
1.090130,0.047402
1.080480,0.036982
1.071340,0.028035
1.062900,0.021093
1.055600,0.014283
1.050790,0.008339
1.047260,0.003116
0.548490,0.188008
0.534229,0.227822
0.518130,0.270437
0.502418,0.314369
0.490462,0.356380
0.485540,0.393607
0.493015,0.422377
0.513796,0.440364
0.548101,0.444035
0.612189,0.436312
0.714116,0.415603
0.841693,0.389438
0.943377,0.343867
1.017450,0.295790
1.068890,0.252617
1.097680,0.209849
1.112700,0.172160
1.119390,0.140479
1.120250,0.113643
1.116940,0.092189
1.110400,0.074186
1.101500,0.059162
1.092200,0.046320
1.082270,0.036368
1.072350,0.027455
1.063830,0.020495
1.056590,0.013290
1.051230,0.007808
1.048260,0.002391
0.456364,0.216814
0.446936,0.257911
0.437624,0.302330
0.431709,0.348301
0.432320,0.393403
0.442947,0.433909
0.465030,0.465171
0.503129,0.486804
0.549987,0.489531
0.624324,0.481227
0.731499,0.456402
0.865006,0.424148
0.971614,0.372427
1.041280,0.314499
1.088480,0.264272
1.113870,0.218052
1.124950,0.176954
1.128830,0.143137
1.127270,0.115132
1.121720,0.092205
1.114090,0.073382
1.104910,0.058555
1.094440,0.045319
1.083450,0.035404
1.073600,0.026537
1.064730,0.019659
1.057180,0.013234
1.051810,0.008109
1.048330,0.001946
0.360198,0.245421
0.355280,0.286520
0.352735,0.330905
0.356285,0.377260
0.369114,0.422970
0.396297,0.465159
0.433485,0.498159
0.489558,0.521957
0.552511,0.526549
0.637663,0.516119
0.752042,0.489872
0.891981,0.452801
1.004920,0.396648
1.071000,0.330020
1.111340,0.272739
1.131880,0.222694
1.139020,0.179074
1.138770,0.143644
1.134620,0.114871
1.127450,0.091697
1.118070,0.072623
1.107310,0.056712
1.096630,0.044127
1.085510,0.034209
1.075160,0.025489
1.065700,0.018312
1.058090,0.012271
1.052700,0.007358
1.049300,0.001898
0.263405,0.272942
0.263298,0.313452
0.267009,0.356066
0.279908,0.401696
0.304984,0.445701
0.346636,0.487560
0.399846,0.520959
0.473240,0.545250
0.555291,0.552730
0.652637,0.540728
0.775425,0.512938
0.921921,0.472536
1.041710,0.415454
1.104310,0.343725
1.136580,0.279248
1.151360,0.226486
1.153270,0.180752
1.149690,0.144285
1.142330,0.113905
1.132870,0.090151
1.122400,0.071142
1.111230,0.055526
1.099010,0.043396
1.087080,0.033557
1.076190,0.024455
1.066410,0.018033
1.058460,0.012188
1.052880,0.006833
1.049320,0.001936
0.165622,0.297391
0.171632,0.336016
0.182605,0.377217
0.204306,0.420305
0.240843,0.463126
0.297283,0.502653
0.366385,0.533889
0.455528,0.556455
0.556799,0.565692
0.669609,0.554013
0.801142,0.523510
0.953058,0.481609
1.080190,0.424811
1.142330,0.350317
1.165440,0.281804
1.172270,0.227067
1.169520,0.179699
1.160590,0.141856
1.150580,0.112219
1.138990,0.087869
1.126590,0.068967
1.113600,0.053923
1.100930,0.041372
1.088650,0.031609
1.077540,0.023318
1.067600,0.017329
1.059460,0.011286
1.054040,0.007146
1.050270,0.001951
0.071984,0.317555
0.082370,0.352779
0.100024,0.390954
0.130484,0.431064
0.179219,0.470762
0.250220,0.507633
0.335492,0.536630
0.438217,0.555713
0.556965,0.564146
0.687200,0.553955
0.828695,0.522374
0.985515,0.478831
1.119770,0.424478
1.181460,0.352628
1.195130,0.281142
1.194070,0.224402
1.185160,0.177441
1.172650,0.139742
1.158960,0.109823
1.145100,0.086340
1.131140,0.067134
1.117110,0.052027
1.103370,0.040549
1.090620,0.030411
1.078530,0.022280
1.068400,0.016344
1.059810,0.011120
1.054180,0.006421
1.050320,0.001959
-0.012758,0.336583
0.001450,0.367304
0.024849,0.399655
0.062331,0.434096
0.120731,0.469152
0.205330,0.502222
0.307284,0.528854
0.425248,0.543911
0.557618,0.548428
0.704839,0.538267
0.858476,0.507938
1.017960,0.463201
1.156960,0.413313
1.221370,0.345298
1.227730,0.275345
1.217010,0.218341
1.202470,0.172116
1.184290,0.135562
1.167490,0.105740
1.151170,0.082727
1.135220,0.064308
1.119730,0.049627
1.105330,0.037636
1.091870,0.028384
1.079810,0.021190
1.069500,0.015327
1.061060,0.010547
1.055260,0.005956
1.051240,0.001958
-0.086322,0.352636
-0.066945,0.377504
-0.038927,0.403648
0.004094,0.431262
0.069266,0.458591
0.164912,0.486199
0.282479,0.507969
0.415429,0.520280
0.561780,0.520039
0.721768,0.507789
0.888067,0.480131
1.050350,0.436022
1.191960,0.391396
1.259490,0.331386
1.259230,0.264986
1.239520,0.209592
1.217840,0.165852
1.196200,0.130136
1.176150,0.102231
1.157210,0.079684
1.139740,0.061485
1.123440,0.048012
1.108060,0.036486
1.093990,0.027216
1.081050,0.020525
1.070310,0.014306
1.061230,0.009226
1.055330,0.006249
1.051260,0.001970
-0.146586,0.365129
-0.122765,0.384270
-0.088564,0.403573
-0.040170,0.422784
0.030330,0.442122
0.133509,0.460630
0.262728,0.476590
0.410953,0.484186
0.569588,0.479949
0.740133,0.464010
0.916643,0.437470
1.081120,0.396743
1.222650,0.356299
1.294140,0.307066
1.290700,0.248282
1.262700,0.196031
1.234640,0.155731
1.207860,0.122730
1.184200,0.095844
1.163310,0.075028
1.143510,0.057342
1.125710,0.044534
1.109840,0.033722
1.095090,0.025347
1.082210,0.018605
1.071190,0.013270
1.062280,0.009014
1.056270,0.005335
1.052200,0.001877
-0.191986,0.370131
-0.163408,0.382726
-0.123500,0.395388
-0.069957,0.407378
0.005328,0.417674
0.112738,0.427800
0.250290,0.435136
0.410047,0.437949
0.582747,0.430118
0.760397,0.408978
0.944036,0.383174
1.109740,0.346864
1.248840,0.312892
1.323000,0.275509
1.318300,0.226431
1.282640,0.180626
1.248260,0.144071
1.218520,0.114151
1.192380,0.089512
1.169340,0.069820
1.148390,0.054350
1.129520,0.041520
1.112560,0.031959
1.097070,0.023772
1.083340,0.017417
1.071730,0.012251
1.062380,0.008343
1.056260,0.005274
1.052170,0.002174
-0.221002,0.364096
-0.188055,0.370601
-0.144006,0.376991
-0.084239,0.381708
-0.004174,0.384455
0.105959,0.384834
0.248665,0.384791
0.415003,0.380069
0.600415,0.371017
0.784505,0.346071
0.969282,0.319607
1.134810,0.287371
1.269180,0.260058
1.345880,0.236045
1.342780,0.198744
1.302710,0.160500
1.263090,0.129431
1.228800,0.103695
1.199330,0.082138
1.174090,0.064227
1.151550,0.049750
1.131180,0.037250
1.113620,0.028017
1.098050,0.020565
1.084340,0.015641
1.072800,0.011116
1.063380,0.007518
1.057120,0.004276
1.053060,0.001326
-0.232852,0.348564
-0.197414,0.348801
-0.149484,0.348566
-0.085452,0.345964
-0.000064,0.342433
0.111876,0.333956
0.256094,0.326807
0.425279,0.314613
0.618719,0.303542
0.810720,0.279087
0.994828,0.250659
1.156050,0.223534
1.282790,0.202677
1.359950,0.190713
1.360750,0.168427
1.317280,0.137967
1.273200,0.113909
1.237250,0.091763
1.206420,0.073566
1.179970,0.057424
1.156320,0.044896
1.135070,0.034233
1.116330,0.025814
1.099520,0.019257
1.085100,0.013672
1.073160,0.010381
1.063450,0.006124
1.057070,0.004189
1.052730,0.000968
-0.224947,0.325091
-0.187970,0.318676
-0.137399,0.311916
-0.071915,0.302079
0.016611,0.292057
0.131016,0.277192
0.275312,0.263317
0.443349,0.244851
0.638810,0.229518
0.837803,0.207816
1.019380,0.180277
1.174220,0.156719
1.291080,0.142291
1.366490,0.141929
1.373490,0.132454
1.331080,0.113509
1.283960,0.095024
1.245010,0.078784
1.211590,0.063531
1.183310,0.050458
1.158290,0.038638
1.136170,0.029489
1.117180,0.022126
1.100690,0.016937
1.086060,0.011403
1.074220,0.008546
1.064390,0.006330
1.057760,0.003162
1.053760,0.000907
-0.199057,0.298481
-0.160284,0.286937
-0.109176,0.273150
-0.042533,0.257122
0.045537,0.239286
0.159216,0.218549
0.302493,0.198342
0.467837,0.175327
0.659751,0.155440
0.861361,0.136374
1.042300,0.111574
1.188290,0.092542
1.292770,0.082128
1.364140,0.091735
1.377370,0.096691
1.337370,0.088235
1.289500,0.076243
1.250350,0.064572
1.217180,0.053456
1.188290,0.042699
1.162790,0.033507
1.140060,0.025172
1.119530,0.018996
1.101680,0.014129
1.086470,0.010151
1.074160,0.007114
1.064250,0.004380
1.057890,0.002965
1.053480,0.000927
-0.156686,0.270704
-0.116522,0.254523
-0.064111,0.235821
0.003203,0.213689
0.089350,0.189047
0.200689,0.162609
0.339213,0.135592
0.500102,0.109752
0.684194,0.084857
0.883184,0.067412
1.061900,0.047509
1.200630,0.031961
1.291020,0.026032
1.354910,0.041634
1.375090,0.059095
1.342730,0.061762
1.295700,0.056683
1.254850,0.050172
1.220200,0.042534
1.190400,0.034527
1.163550,0.026925
1.140210,0.020308
1.120230,0.015118
1.102920,0.010728
1.087620,0.008775
1.075200,0.006461
1.065060,0.004246
1.058520,0.002388
1.054280,0.000913
-0.100092,0.243798
-0.058888,0.223943
-0.006264,0.200899
0.060472,0.174748
0.144622,0.145094
0.251993,0.113994
0.382937,0.081153
0.536284,0.051878
0.710388,0.023586
0.901399,0.005619
1.077000,-0.009507
1.208780,-0.019199
1.285750,-0.022055
1.339200,-0.002923
1.364280,0.024481
1.339260,0.035790
1.295530,0.038043
1.256860,0.035875
1.223550,0.031299
1.193930,0.026352
1.167550,0.020701
1.143760,0.015258
1.122110,0.010990
1.103280,0.008321
1.087480,0.005925
1.074930,0.004473
1.064690,0.002319
1.058180,0.001129
1.054190,0.001146
-0.030110,0.219027
0.011289,0.196786
0.063335,0.170326
0.129548,0.141780
0.211227,0.108745
0.313951,0.074632
0.437214,0.038107
0.580564,0.004836
0.742071,-0.026175
0.919379,-0.046275
1.086860,-0.057252
1.213870,-0.061622
1.279040,-0.061443
1.319910,-0.042389
1.349740,-0.008104
1.335660,0.011325
1.296390,0.019616
1.257620,0.021795
1.224210,0.020104
1.194250,0.017417
1.166970,0.014265
1.142890,0.010494
1.122220,0.006972
1.104150,0.005967
1.088640,0.003525
1.075880,0.003565
1.065750,0.002262
1.058970,0.001111
1.054580,0.000274
0.046611,0.197985
0.088162,0.174581
0.139702,0.147315
0.203454,0.116884
0.282564,0.082513
0.379329,0.046938
0.494981,0.008656
0.627644,-0.026418
0.776090,-0.059113
0.937276,-0.081753
1.092450,-0.092574
1.215010,-0.093086
1.272290,-0.089604
1.299030,-0.071871
1.327860,-0.035257
1.323840,-0.010347
1.291170,0.002575
1.257310,0.007632
1.225680,0.008624
1.196390,0.008226
1.170190,0.005816
1.145920,0.004403
1.123030,0.002811
1.104220,0.002028
1.088060,0.001281
1.075120,0.000578
1.065080,0.000321
1.058190,0.000212
1.054180,0.000011
0.126702,0.179606
0.169742,0.155880
0.221155,0.128947
0.284162,0.098336
0.359030,0.064274
0.450530,0.028219
0.558665,-0.009244
0.680651,-0.045555
0.815102,-0.079652
0.958890,-0.104402
1.097740,-0.116700
1.212430,-0.114620
1.263780,-0.108320
1.278950,-0.092629
1.307240,-0.057636
1.313740,-0.028531
1.287680,-0.013098
1.254650,-0.005793
1.223700,-0.001179
1.194980,-0.000516
1.168130,-0.000182
1.143810,-0.000484
1.122960,-0.000908
1.104350,-0.000995
1.088710,-0.000127
1.076010,-0.000741
1.065800,0.000257
1.059210,0.000176
1.054590,-0.000017
0.207294,0.165886
0.250206,0.142880
0.301101,0.116561
0.361987,0.087163
0.433937,0.054110
0.519030,0.019040
0.619050,-0.016796
0.733330,-0.051547
0.855431,-0.084393
0.982668,-0.110199
1.102910,-0.125380
