Ux,Uy
0.653522,-0.226297
0.660413,-0.223555
0.667314,-0.221001
0.674302,-0.218132
0.681522,-0.215810
0.689162,-0.213047
0.696084,-0.210884
0.703122,-0.208193
0.710251,-0.205767
0.531451,-0.302194
0.537548,-0.301192
0.543714,-0.299873
0.550168,-0.298516
0.557305,-0.297193
0.564326,-0.295630
0.571290,-0.294403
0.578335,-0.292676
0.585679,-0.291269
0.593349,-0.289704
0.600618,-0.288102
0.608604,-0.286927
0.616448,-0.285358
0.624344,-0.284083
0.632261,-0.282550
0.640144,-0.281329
0.647702,-0.279976
0.655001,-0.278820
0.663137,-0.277405
0.547461,-0.368930
0.551125,-0.368871
0.555783,-0.368654
0.560871,-0.368057
0.565952,-0.367706
0.571601,-0.366846
0.578233,-0.365995
0.585281,-0.365024
0.592216,-0.363787
0.599275,-0.362742
0.606700,-0.361750
0.614771,-0.360585
0.622674,-0.359556
0.630593,-0.358164
0.638482,-0.356854
0.646363,-0.355706
0.654212,-0.354439
0.662001,-0.353392
0.669653,-0.352119
0.534108,-0.300748
0.534662,-0.302569
0.536045,-0.304070
0.538061,-0.305682
0.541335,-0.306631
0.544523,-0.307795
0.548263,-0.308432
0.552942,-0.309310
0.558190,-0.309713
0.563730,-0.310343
0.569997,-0.310206
0.576531,-0.310372
0.583733,-0.310270
0.590857,-0.310107
0.598056,-0.309872
0.605622,-0.309358
0.613859,-0.308599
0.622332,-0.308084
0.631243,-0.307099
0.604068,-0.232796
0.602531,-0.237006
0.601749,-0.241170
0.601263,-0.245195
0.601512,-0.248683
0.601686,-0.252259
0.602229,-0.255230
0.603802,-0.258209
0.606009,-0.260925
0.608225,-0.263379
0.610850,-0.265726
0.614383,-0.267677
0.618242,-0.269277
0.621668,-0.270746
0.625619,-0.271906
0.629404,-0.272970
0.634335,-0.273869
0.638456,-0.274428
0.643007,-0.274629
0.659483,-0.110366
0.653937,-0.112798
0.649131,-0.114865
0.644371,-0.116653
0.639910,-0.118319
0.636371,-0.119724
0.633542,-0.121056
0.630825,-0.122050
0.628365,-0.122711
0.626823,-0.123212
0.626024,-0.123428
0.625368,-0.123446
0.624912,-0.123245
0.625112,-0.122764
0.625551,-0.122174
0.626502,-0.121236
0.627029,-0.119952
0.628226,-0.118606
0.629638,-0.117039
0.686641,0.079710
0.678995,0.077258
0.671279,0.074414
0.664281,0.072225
0.657451,0.069718
0.650764,0.067586
0.644842,0.065488
0.639104,0.063356
0.633372,0.061703
0.627738,0.059817
0.622814,0.058674
0.617500,0.057460
0.613422,0.056482
0.609715,0.055800
0.606070,0.054992
0.602558,0.054980
0.599799,0.054901
0.597903,0.055079
0.596214,0.055558
0.737411,0.237005
0.730183,0.237389
0.722563,0.237974
0.714579,0.238250
0.707295,0.238787
0.699578,0.239108
0.692241,0.239210
0.685153,0.239300
0.678108,0.239320
0.671111,0.239218
0.664151,0.239065
0.657099,0.238825
0.650714,0.238154
0.644681,0.237789
0.638731,0.237203
0.632814,0.236431
0.626839,0.235797
0.621533,0.234882
0.616526,0.234176
0.676479,0.271791
0.670109,0.272768
0.664030,0.273606
0.658672,0.274606
0.653614,0.275320
0.649150,0.275967
0.645657,0.276469
0.642450,0.276794
0.640079,0.277193
0.637276,0.277222
0.634839,0.277274
0.632586,0.276801
0.631129,0.276431
0.629365,0.275639
0.627370,0.274663
0.625219,0.273759
0.623687,0.272277
0.622577,0.270902
0.621451,0.269021
0.712201,0.123572
0.706107,0.121779
0.700750,0.120119
0.695673,0.118462
0.691335,0.116451
0.687271,0.114597
0.683996,0.112545
0.681014,0.110705
0.678812,0.108854
0.677480,0.106972
0.676415,0.105061
0.675389,0.103105
0.675112,0.101127
0.675030,0.099108
0.674917,0.096967
0.674834,0.094969
0.675481,0.092640
0.676314,0.090332
0.677178,0.087829
0.724348,0.093427
0.719959,0.092573
0.715810,0.091780
0.712363,0.090797
0.709150,0.089584
0.706034,0.088524
0.703648,0.087139
0.701489,0.085761
0.699431,0.084291
0.698119,0.082537
0.697049,0.081150
0.696712,0.079509
0.696588,0.077741
0.696569,0.076072
0.697359,0.074131
0.699024,0.072377
0.701000,0.070507
0.703683,0.068564
0.706557,0.066480
0.738571,0.044483
0.736570,0.043997
0.735256,0.043579
0.734141,0.043078
0.733060,0.042300
0.732079,0.041870
0.731809,0.041181
0.731681,0.040402
0.731600,0.039712
0.731653,0.038759
0.732410,0.038015
0.733438,0.037178
0.735150,0.036272
0.736944,0.035305
0.738286,0.034294
0.740803,0.033279
0.743013,0.032248
0.745827,0.031227
0.748850,0.030212
0.162327,-0.167141
0.159924,-0.107380
0.166757,-0.076405
0.176304,-0.069899
0.389842,-0.026114
0.855261,0.122657
1.147530,0.207440
1.234690,0.241315
1.234020,0.245618
1.217560,0.240566
1.203470,0.231586
1.192670,0.217824
1.183490,0.201024
1.174260,0.181714
1.165090,0.161308
1.154470,0.139971
1.142970,0.120613
1.130600,0.101970
1.117660,0.085090
1.104930,0.070362
1.092080,0.057530
1.080250,0.046968
1.068880,0.037677
1.058840,0.029819
1.049910,0.022714
1.042190,0.017331
1.036460,0.011912
1.032090,0.007010
1.029450,0.002058
0.099220,-0.203063
0.118598,-0.134768
0.150641,-0.092576
0.167762,-0.073125
0.343565,-0.043510
0.800132,0.095655
1.122890,0.190766
1.228440,0.231318
1.234100,0.239714
1.219420,0.236772
1.206030,0.229143
1.196080,0.215685
1.186920,0.199879
1.177860,0.180723
1.168100,0.159576
1.157170,0.139243
1.145360,0.119409
1.132490,0.100810
1.119330,0.084215
1.106170,0.069503
1.093000,0.057364
1.081080,0.046259
1.069600,0.037236
1.059040,0.029737
1.050180,0.022774
1.042560,0.016876
1.036520,0.011688
1.032520,0.007007
1.029530,0.002058
0.040312,-0.238769
0.075673,-0.171210
0.125696,-0.118037
0.157038,-0.083725
0.303963,-0.059601
0.743062,0.066838
1.093530,0.172421
1.219350,0.220582
1.233280,0.233896
1.220740,0.233059
1.208640,0.226624
1.199080,0.214596
1.190310,0.198296
1.181300,0.179181
1.171600,0.158563
1.160120,0.137938
1.147710,0.117631
1.134600,0.099857
1.121060,0.083201
1.107320,0.068935
1.093980,0.056566
1.081680,0.045869
1.069990,0.037097
1.059680,0.029027
1.050540,0.022664
1.042730,0.016819
1.036780,0.011932
1.032600,0.006989
1.029780,0.002049
-0.021591,-0.284460
0.026644,-0.216458
0.090504,-0.153911
0.139947,-0.103726
0.268454,-0.076918
0.684588,0.037647
1.059350,0.152826
1.207770,0.209249
1.231080,0.228125
1.221520,0.229737
1.210600,0.224567
1.202310,0.212903
1.193960,0.197090
1.185010,0.177630
1.174810,0.157337
1.163020,0.136722
1.150190,0.116584
1.136470,0.098893
1.122520,0.082031
1.108630,0.068287
1.094950,0.055684
1.082480,0.045247
1.070690,0.036327
1.059930,0.028782
1.050970,0.022288
1.043130,0.016556
1.036880,0.011908
1.032750,0.006972
1.029990,0.002031
-0.084575,-0.340932
-0.028842,-0.269267
0.045669,-0.197895
0.113928,-0.132832
0.233986,-0.095898
0.625644,0.008412
1.019690,0.132280
1.192480,0.197565
1.227740,0.222163
1.221980,0.227169
1.212990,0.222298
1.205490,0.211716
1.197570,0.195498
1.188670,0.176742
1.178410,0.155876
1.166350,0.134992
1.152750,0.115374
1.138520,0.097069
1.124300,0.080997
1.109820,0.067376
1.096070,0.055117
1.083290,0.044520
1.071400,0.036056
1.060520,0.028668
1.051250,0.021622
1.043410,0.016827
1.037300,0.011421
1.032970,0.006964
1.030360,0.002020
-0.152170,-0.403063
-0.091916,-0.326406
-0.008776,-0.247383
0.077372,-0.167680
0.197793,-0.117433
0.565546,-0.018751
0.974727,0.110624
1.174000,0.186352
1.222410,0.217372
1.222010,0.224981
1.214910,0.220829
1.208710,0.210153
1.201550,0.194322
1.192670,0.175145
1.181840,0.154459
1.169290,0.133273
1.155280,0.113681
1.140670,0.095872
1.125940,0.079564
1.111120,0.066277
1.097030,0.054433
1.084110,0.044331
1.071750,0.035226
1.060920,0.027829
1.051600,0.021779
1.043640,0.016738
1.037440,0.011005
1.033110,0.006975
1.030390,0.002019
-0.224481,-0.464242
-0.162509,-0.383783
-0.071943,-0.297242
0.029070,-0.205454
0.157040,-0.139059
0.504941,-0.043854
0.924411,0.089403
1.150700,0.175931
1.215600,0.213163
1.221650,0.223069
1.217260,0.220214
1.212040,0.209484
1.205430,0.192956
1.196510,0.173437
1.185840,0.152775
1.172780,0.131682
1.158160,0.112532
1.142830,0.094373
1.127650,0.078881
1.112510,0.065299
1.098240,0.053518
1.084970,0.043387
1.072610,0.034938
1.061300,0.027835
1.052140,0.021592
1.044040,0.016177
1.037770,0.010868
1.033610,0.006932
1.030560,0.002027
-0.301049,-0.516334
-0.239496,-0.434490
-0.144669,-0.342712
-0.030146,-0.241056
0.110467,-0.159705
0.442995,-0.064373
0.869000,0.070122
1.123800,0.166029
1.207140,0.209840
1.220650,0.221708
1.219060,0.219396
1.215710,0.208434
1.209690,0.191548
1.200860,0.171823
1.189550,0.150933
1.175920,0.130134
1.160890,0.110230
1.145310,0.092873
1.129470,0.077383
1.113780,0.063948
1.099110,0.052498
1.085500,0.042519
1.072990,0.034088
1.062070,0.027278
1.052290,0.021166
1.044160,0.015908
1.037830,0.010817
1.033620,0.007029
1.030750,0.002021
-0.379030,-0.552804
-0.320128,-0.471878
-0.223844,-0.378165
-0.099365,-0.270462
0.056886,-0.176309
0.380103,-0.078642
0.809667,0.053835
1.092240,0.158855
1.196550,0.207876
1.219280,0.221984
1.221420,0.219102
1.219440,0.207412
1.214190,0.190716
1.205270,0.170423
1.193670,0.148593
1.179500,0.127790
1.163800,0.108489
1.147490,0.091440
1.130990,0.076148
1.115160,0.063132
1.100150,0.051403
1.086470,0.042014
1.073830,0.033785
1.062310,0.027155
1.052940,0.020543
1.044620,0.015540
1.038290,0.010930
1.033910,0.006802
1.030900,0.001999
-0.456388,-0.566195
-0.402257,-0.489225
-0.307666,-0.396697
-0.175811,-0.287948
-0.003682,-0.185184
0.316310,-0.085358
0.747057,0.042319
1.056920,0.153689
1.184450,0.208018
1.217900,0.222948
1.223700,0.219840
1.223540,0.207410
1.218640,0.189198
1.209940,0.168358
1.197930,0.146763
1.183090,0.126042
1.166730,0.106906
1.149710,0.089616
1.132930,0.074310
1.116760,0.062012
1.101150,0.050306
1.087300,0.041182
1.074540,0.033070
1.063190,0.026330
1.053100,0.020851
1.044790,0.015822
1.038410,0.010716
1.033970,0.007139
1.031420,0.001985
-0.529759,-0.550907
-0.482233,-0.480531
-0.391645,-0.393664
-0.256042,-0.288706
-0.069206,-0.183576
0.252431,-0.081985
0.683531,0.037951
1.017750,0.152468
1.170710,0.209699
1.216400,0.225908
1.226840,0.221002
1.228100,0.207327
1.223910,0.187789
1.214930,0.166660
1.202190,0.144449
1.186570,0.123597
1.169570,0.104405
1.152290,0.087618
1.134810,0.072657
1.117920,0.060077
1.102240,0.049181
1.088130,0.040501
1.075030,0.032616
1.063290,0.026104
1.053420,0.020365
1.045300,0.015697
1.038760,0.011073
1.034420,0.006890
1.031420,0.001990
-0.596488,-0.504120
-0.556543,-0.443389
-0.472230,-0.365564
-0.335629,-0.269507
-0.137441,-0.167487
0.189056,-0.068215
0.619965,0.043218
0.976545,0.154663
1.156020,0.214642
1.215170,0.230399
1.230250,0.223389
1.233400,0.207416
1.229350,0.186754
1.220050,0.164529
1.206690,0.141637
1.190490,0.121102
1.172700,0.102123
1.154400,0.085156
1.136660,0.071201
1.119650,0.059015
1.103440,0.048188
1.088990,0.039107
1.075790,0.032113
1.064100,0.025211
1.053980,0.020098
1.045580,0.014906
1.038860,0.010823
1.034530,0.006324
1.031710,0.001995
-0.653364,-0.424793
-0.621979,-0.375677
-0.545092,-0.310413
-0.410841,-0.227259
-0.204159,-0.134749
0.128224,-0.041724
0.559333,0.057441
0.934642,0.162128
1.140480,0.222193
1.214720,0.236145
1.235190,0.226156
1.239280,0.207442
1.235340,0.185461
1.225490,0.161900
1.211420,0.139457
1.194320,0.118373
1.175740,0.099881
1.157070,0.083402
1.138540,0.069342
1.120850,0.057384
1.104600,0.046875
1.089490,0.038391
1.076360,0.031616
1.064300,0.024990
1.054260,0.019611
1.045890,0.014972
1.039340,0.010209
1.034860,0.006027
1.031730,0.001979
-0.696798,-0.313195
-0.675025,-0.277913
-0.606606,-0.228268
-0.476436,-0.161988
-0.265222,-0.085482
0.070918,-0.002968
0.504481,0.081787
0.894186,0.174769
1.125460,0.232020
1.214920,0.243073
1.240900,0.230162
1.246000,0.208671
1.241950,0.184010
1.231380,0.159835
1.216320,0.136211
1.198290,0.115752
1.179060,0.097168
1.159250,0.080834
1.140070,0.067394
1.122240,0.055873
1.105720,0.046115
1.090510,0.037696
1.076940,0.030277
1.065150,0.024128
1.054680,0.018692
1.046270,0.014548
1.039580,0.009997
1.034890,0.005941
1.032150,0.001964
-0.724665,-0.172300
-0.712223,-0.152736
-0.652669,-0.121710
-0.527673,-0.075029
-0.317042,-0.018836
0.020639,0.047010
0.456945,0.116489
0.856792,0.192643
1.111160,0.244374
1.216930,0.251069
1.248220,0.234329
1.254080,0.209235
1.248870,0.181803
1.237390,0.156609
1.221280,0.132784
1.202500,0.112603
1.182030,0.093819
1.161610,0.078203
1.142120,0.064950
1.123800,0.054398
1.106810,0.044778
1.091390,0.037338
1.077760,0.029576
1.065290,0.023873
1.055250,0.018845
1.046460,0.014073
1.039810,0.009710
1.035370,0.005914
1.032240,0.001970
-0.733413,-0.007020
-0.730014,-0.004227
-0.679985,0.006585
-0.562278,0.030078
-0.356011,0.062932
-0.018727,0.108695
0.419210,0.159894
0.825792,0.216525
1.099320,0.258335
1.220460,0.260421
1.257220,0.237817
1.263030,0.209416
1.257110,0.180312
1.244030,0.153151
1.226500,0.129117
1.206220,0.108763
1.185260,0.090733
1.164200,0.075648
1.143810,0.063243
1.125080,0.052608
1.107880,0.043010
1.092250,0.036003
1.078390,0.029099
1.066130,0.023112
1.055410,0.018197
1.046870,0.013597
1.040150,0.010068
1.035460,0.005901
1.032480,0.001973
-0.721951,0.176487
-0.727016,0.162149
-0.685962,0.152444
-0.576803,0.151500
-0.376167,0.158691
-0.044885,0.179498
0.392474,0.209991
0.802414,0.245074
1.090560,0.273705
1.226680,0.269174
1.268430,0.241795
1.273520,0.209097
1.265660,0.177994
1.251010,0.149547
1.231760,0.125171
1.210410,0.104481
1.188180,0.087275
1.166340,0.072451
1.145780,0.060680
1.126570,0.050508
1.108960,0.041780
1.093040,0.034347
1.078850,0.028300
1.066280,0.022631
1.056120,0.018073
1.047240,0.013878
1.040170,0.009701
1.035820,0.005969
1.032650,0.001947
-0.689530,0.370671
-0.701448,0.339481
-0.667805,0.309360
-0.567857,0.283731
-0.375682,0.263957
-0.055568,0.256708
0.379025,0.264652
0.789319,0.277350
1.087290,0.289268
1.235010,0.276925
1.281230,0.245047
1.285440,0.208939
1.275540,0.174597
1.258520,0.145672
1.237540,0.121146
1.214490,0.100057
1.191370,0.083422
1.168810,0.069849
1.147250,0.058170
1.127960,0.048450
1.110010,0.040751
1.093570,0.033107
1.079730,0.027297
1.067140,0.022419
1.056180,0.017168
1.047420,0.013545
1.040660,0.009107
1.035850,0.005741
1.032880,0.001933
-0.635663,0.566862
-0.652306,0.519729
-0.625895,0.470343
-0.534396,0.420338
-0.351388,0.374005
-0.046245,0.336910
0.379555,0.320818
0.787954,0.310334
1.090110,0.304369
1.246780,0.283777
1.296350,0.246486
1.298520,0.206435
1.285740,0.170188
1.266120,0.140109
1.243140,0.115755
1.218940,0.096003
1.194260,0.079045
1.170930,0.066156
1.149140,0.055600
1.129020,0.046092
1.111040,0.038552
1.094560,0.031721
1.079860,0.026261
1.067250,0.021245
1.056600,0.017024
1.047860,0.012734
1.040720,0.008904
1.036340,0.006132
1.033470,0.001935
-0.561899,0.755182
-0.581421,0.694128
-0.559554,0.626811
-0.475800,0.554699
-0.303452,0.483258
-0.016010,0.416898
0.395689,0.373836
0.798802,0.341880
1.099800,0.317117
1.261560,0.287642
1.313500,0.246625
1.313480,0.202817
1.297040,0.164508
1.274200,0.134420
1.249140,0.109822
1.223000,0.090142
1.197760,0.074988
1.173090,0.062558
1.150570,0.052845
1.130460,0.044524
1.111940,0.036829
1.095310,0.031110
1.080950,0.025257
1.068080,0.020672
1.057110,0.016116
1.048250,0.012956
1.041230,0.008674
1.036400,0.005695
1.033470,0.001935
-0.468807,0.926822
-0.488373,0.853756
-0.469775,0.770722
-0.393230,0.678417
-0.230985,0.584344
0.035966,0.490632
0.428119,0.422089
0.822437,0.369326
1.117650,0.326557
1.279790,0.288126
1.332420,0.243396
1.329400,0.197380
1.308520,0.157846
1.282370,0.127091
1.254690,0.103009
1.227410,0.084583
1.200260,0.070355
1.175340,0.059026
1.152220,0.049495
1.131520,0.041762
1.112900,0.035318
1.096010,0.029378
1.081170,0.024210
1.068190,0.020203
1.057330,0.015940
1.048390,0.012264
1.041370,0.009089
1.036770,0.005144
1.033830,0.001935
-0.359297,1.071580
-0.376747,0.989208
-0.358355,0.893419
-0.287343,0.784523
-0.134773,0.670013
0.111114,0.553605
0.477290,0.460578
0.858109,0.390209
1.142760,0.331116
1.301150,0.284566
1.352980,0.236425
1.346560,0.189158
1.321040,0.149813
1.290910,0.119090
1.260730,0.095407
1.231020,0.078579
1.203560,0.065578
1.177270,0.054829
1.153930,0.046780
1.132580,0.039565
1.113570,0.033506
1.096910,0.028222
1.082090,0.023129
1.068910,0.019325
1.057830,0.015129
1.048790,0.012077
1.041780,0.008540
1.036810,0.004933
1.033850,0.001942
-0.236282,1.180410
-0.248374,1.091350
-0.228371,0.986715
-0.160886,0.865212
-0.018295,0.735560
0.206792,0.600102
0.542143,0.487025
0.904731,0.401631
1.175490,0.329464
1.325990,0.274423
1.374190,0.224353
1.363750,0.178667
1.333400,0.139515
1.299310,0.109709
1.266160,0.088002
1.234980,0.071515
1.205590,0.060042
1.179040,0.050823
1.155030,0.042924
1.133800,0.036608
1.114580,0.031430
1.097490,0.026287
1.082220,0.022151
1.069090,0.018479
1.058230,0.014739
1.049150,0.011425
1.041860,0.008029
1.037320,0.004885
1.034350,0.001930
-0.103877,1.244980
-0.108243,1.152780
-0.084136,1.042870
-0.018803,0.913940
0.113578,0.773892
0.319249,0.626768
0.620970,0.496932
0.960125,0.400664
1.214850,0.319584
1.353860,0.258696
1.396360,0.208880
1.381290,0.163899
1.345650,0.127330
1.307550,0.099019
1.271680,0.078959
1.238300,0.064178
1.208240,0.053862
1.180980,0.046396
1.156620,0.039728
1.134450,0.034067
1.115350,0.029452
1.098020,0.025155
1.083110,0.020893
1.069550,0.017029
1.058420,0.014443
1.049270,0.010643
1.042390,0.007686
1.037350,0.004962
1.034430,0.001983
0.032749,1.260050
0.039626,1.168220
0.069329,1.057340
0.134272,0.925356
0.257770,0.780553
0.444816,0.628468
0.711771,0.488762
1.022270,0.384558
1.257750,0.299824
1.383150,0.236359
1.417750,0.186792
1.397710,0.146165
1.357550,0.112333
1.315260,0.086699
1.276530,0.068737
1.241620,0.056601
1.209820,0.047295
1.181950,0.041399
1.157310,0.035671
1.135500,0.031539
1.115950,0.027252
1.098770,0.023241
1.083210,0.020202
1.070090,0.016563
1.058840,0.013247
1.049790,0.010899
1.042460,0.008046
1.037710,0.004805
1.034810,0.001818
0.168868,1.221610
0.188908,1.134070
0.226161,1.026420
0.292895,0.897010
0.407806,0.753674
0.577311,0.602371
0.809934,0.459795
1.088180,0.353312
1.303350,0.269805
1.413630,0.206866
1.438720,0.160220
1.413480,0.124293
1.368290,0.094567
1.322560,0.072507
1.280730,0.057744
1.244140,0.048010
1.211900,0.041280
1.183500,0.036201
1.158530,0.032155
1.135970,0.028694
1.116840,0.025588
1.098940,0.021902
1.083930,0.018609
1.070360,0.016044
1.059220,0.012751
1.049800,0.010156
1.042840,0.007509
1.037720,0.005164
1.034860,0.002215
0.299757,1.130960
0.333578,1.050410
0.380603,0.949796
0.450210,0.828883
0.558296,0.692387
0.711293,0.548688
0.911543,0.409184
1.154620,0.305195
1.347280,0.227908
1.443000,0.170803
1.457830,0.127887
1.426640,0.098307
1.377960,0.074215
1.328070,0.057400
1.284160,0.046077
1.246130,0.038480
1.212660,0.034374
1.183950,0.030674
1.158940,0.028440
1.136640,0.025617
1.116970,0.023012
1.099620,0.020351
1.083940,0.017116
1.070790,0.015182
1.059310,0.012360
1.050370,0.010059
1.042860,0.006820
1.038190,0.004547
1.035420,0.001615
0.420805,0.993801
0.469049,0.922119
0.525806,0.831696
0.599437,0.722635
0.702057,0.598312
0.841108,0.467580
1.011430,0.338853
1.218390,0.241913
1.387820,0.174490
1.469310,0.126370
1.474370,0.091445
1.437440,0.068983
1.384810,0.052245
1.332770,0.040440
1.286580,0.032954
1.247260,0.029159
1.213790,0.027640
1.184530,0.025961
1.159710,0.024863
1.137400,0.022589
1.117600,0.020227
1.100160,0.018600
1.084410,0.015757
1.071110,0.014192
1.059850,0.011123
1.050460,0.009085
1.043390,0.007040
1.038280,0.004060
1.035430,0.001104
0.529319,0.817601
0.591129,0.756292
0.657544,0.678445
0.736173,0.584264
0.833889,0.475505
0.959575,0.362003
1.104130,0.249324
1.275870,0.165394
1.421750,0.111375
1.490570,0.075756
1.487060,0.050232
1.444540,0.036394
1.389390,0.027653
1.335000,0.022584
1.287800,0.019558
1.247590,0.019013
1.213450,0.019652
1.184720,0.020144
1.159600,0.020245
1.137320,0.019317
1.117860,0.018431
1.100230,0.016146
1.084560,0.015149
1.071220,0.013199
1.059900,0.010775
1.050730,0.009013
1.043470,0.006422
1.038630,0.003923
1.035730,0.000976
0.622513,0.610321
0.696068,0.560236
0.771267,0.496652
0.854363,0.419466
0.949280,0.329780
1.063170,0.236208
1.184490,0.144121
1.323210,0.076811
1.446760,0.039475
1.504550,0.018113
1.494970,0.005795
1.447770,0.001152
1.390410,0.001285
1.335750,0.002982
1.287770,0.005200
1.247080,0.009221
1.213550,0.011988
1.184530,0.014585
1.159950,0.015811
1.137820,0.016678
1.118190,0.015563
1.100670,0.014687
1.084790,0.013322
1.071690,0.012203
1.060420,0.010159
1.050870,0.008130
1.043760,0.005772
1.038740,0.003912
1.035700,0.000978
0.698825,0.380659
0.780972,0.342786
0.864177,0.294001
0.951340,0.235410
1.043430,0.166524
1.147140,0.096126
1.248710,0.027633
1.357670,-0.020711
1.460740,-0.040023
1.509590,-0.043848
1.496170,-0.041439
1.446420,-0.035715
1.388300,-0.026513
1.333220,-0.017694
1.285620,-0.008988
1.245540,-0.001871
1.212080,0.004473
1.183880,0.009129
1.159160,0.011364
1.137450,0.013047
1.118300,0.013449
1.100580,0.013103
1.085070,0.012217
1.071710,0.011271
1.060470,0.009416
1.051140,0.007998
1.043850,0.006017
1.039010,0.003766
1.036180,0.000977
0.755969,0.140956
0.844490,0.114781
0.933167,0.081584
1.023110,0.041779
1.113430,-0.005544
1.207400,-0.051277
1.293370,-0.094833
1.378050,-0.121751
1.462280,-0.122338
1.503970,-0.108699
1.489960,-0.090667
1.440220,-0.072539
1.382190,-0.054570
1.328470,-0.038248
1.281890,-0.024020
1.242630,-0.012368
1.210430,-0.003759
1.182920,0.002740
1.159170,0.007649
1.137250,0.009568
1.118250,0.010390
1.100750,0.011171
1.085230,0.010273
1.071980,0.010141
1.060770,0.008061
1.051590,0.007006
1.044060,0.005358
1.039570,0.004155
1.036200,0.000982
0.792853,-0.097864
0.885231,-0.112378
0.977203,-0.130717
1.068950,-0.151881
1.157450,-0.177276
1.243500,-0.200417
1.317110,-0.218807
1.381550,-0.223846
1.449860,-0.206179
1.487330,-0.174909
1.474550,-0.140787
1.427600,-0.109646
1.372020,-0.082305
1.320370,-0.058684
1.275630,-0.038609
1.238690,-0.023115
1.207460,-0.011400
1.180760,-0.002659
1.157680,0.002989
1.136950,0.006322
1.117650,0.008197
1.100540,0.009131
1.085290,0.009202
1.072230,0.009458
1.060770,0.007777
1.051470,0.006942
1.044520,0.004746
1.039500,0.003471
1.036520,0.000967
0.809918,-0.322992
0.903767,-0.326997
0.996359,-0.332026
1.088460,-0.336805
1.174740,-0.341248
1.254110,-0.341967
1.318080,-0.336531
1.368840,-0.320870
1.424550,-0.286694
1.459170,-0.239135
1.449980,-0.190054
1.409180,-0.145838
1.358090,-0.109159
1.309650,-0.078646
1.268190,-0.052835
1.233280,-0.033642
1.204120,-0.018512
1.179010,-0.008441
1.157020,-0.001547
1.136140,0.003604
1.117730,0.005256
1.100740,0.007213
1.085220,0.007320
1.072280,0.007685
1.060990,0.007222
1.051720,0.006054
1.044420,0.005007
1.039780,0.002945
1.036500,0.000919
0.810137,-0.522969
0.901967,-0.518573
0.993642,-0.512098
1.082360,-0.502581
1.165380,-0.489614
1.240480,-0.470822
1.298070,-0.444960
1.339690,-0.410811
1.385740,-0.361611
1.419250,-0.298816
1.416610,-0.236203
1.383590,-0.179329
1.338920,-0.134183
1.295750,-0.096775
1.257860,-0.066518
1.226600,-0.043322
1.199360,-0.025106
1.176010,-0.013741
1.154610,-0.005731
1.135260,-0.000208
1.116690,0.002951
1.100130,0.005066
1.085250,0.006288
1.072280,0.006180
1.061100,0.006385
1.051640,0.006012
1.044680,0.004325
1.039860,0.002822
1.036820,0.000906
0.795052,-0.688028
0.882644,-0.677100
0.970968,-0.661742
1.056240,-0.641296
1.135090,-0.614981
1.204550,-0.580756
1.259070,-0.537655
1.296030,-0.488103
1.335250,-0.426175
1.369230,-0.351560
1.373750,-0.276391
1.352120,-0.209573
1.316880,-0.156622
1.279440,-0.112972
1.246510,-0.078533
1.218550,-0.051989
1.194460,-0.032378
1.173230,-0.018581
1.153500,-0.009606
1.134310,-0.003740
1.116820,0.000547
1.100300,0.003670
1.084930,0.004396
1.072220,0.005055
1.061070,0.004960
1.051820,0.005079
1.044650,0.003775
1.040010,0.002714
1.037080,0.000905
0.768514,-0.811425
0.850996,-0.796029
0.932929,-0.774834
1.012460,-0.746642
1.086270,-0.710554
1.151320,-0.665998
1.202940,-0.611117
1.239140,-0.549592
1.274650,-0.478402
1.309590,-0.395613
1.323630,-0.311288
1.314500,-0.235540
1.289250,-0.174642
1.259820,-0.125757
1.232850,-0.088269
1.209580,-0.059155
1.188370,-0.038301
1.169330,-0.023551
1.150240,-0.013801
1.132510,-0.006906
1.115200,-0.002765
1.099440,0.000452
1.085020,0.003153
1.072180,0.004052
1.060980,0.004664
1.051960,0.004835
1.044840,0.004051
1.040570,0.003093
1.037520,0.000907
0.734944,-0.888153
0.809825,-0.870083
0.884894,-0.845564
0.957809,-0.813621
1.025970,-0.772283
1.086160,-0.721683
1.136130,-0.659456
1.172870,-0.590857
1.207250,-0.514358
1.243200,-0.427931
1.266680,-0.336662
1.271230,-0.255370
1.258810,-0.188738
1.238900,-0.136578
1.218110,-0.096194
1.199720,-0.065451
1.182470,-0.043258
1.165620,-0.028149
1.148980,-0.016876
1.131690,-0.009833
1.115250,-0.004762
1.098960,-0.000782
1.084290,0.001697
1.071750,0.003082
1.060890,0.004070
1.052030,0.004372
1.045050,0.003362
1.040220,0.002374
1.037440,0.000898
0.696161,-0.915821
0.763899,-0.897556
0.831239,-0.872376
0.897331,-0.839640
0.958257,-0.796802
1.013350,-0.744211
1.060810,-0.680250
1.099980,-0.608677
1.136150,-0.530744
1.172900,-0.445391
1.204780,-0.352883
1.224350,-0.267595
1.224720,-0.197620
1.215230,-0.143111
1.202090,-0.100807
1.189000,-0.070210
1.175280,-0.047926
1.161030,-0.031615
1.145030,-0.020677
1.129510,-0.012722
1.113380,-0.007641
1.098130,-0.003663
1.084320,-0.000629
1.071770,0.001917
1.060600,0.003175
1.052130,0.003077
1.045170,0.002842
1.040940,0.001978
1.037700,0.000910
0.659623,-0.892829
0.718778,-0.876437
0.778207,-0.853494
0.835770,-0.822769
